source,kanji,reading
JMDict,鰹味噌,カツオみそ
JMDict,家蜚蠊,いえごきぶり
JMDict,家蜚蠊,イエゴキブリ
JMDict,面目,めいぼく
JMDict,大蜚蠊,おおごきぶり
JMDict,大ゴキブリ,おおごきぶり
JMDict,大蜚蠊,オオゴキブリ
JMDict,大ゴキブリ,オオゴキブリ
JMDict,大蜚蠊,おおゴキブリ
JMDict,小笠原蜚蠊,オガサワラゴキブリ
JMDict,小笠原蜚蠊,おがさわらごきぶり
JMDict,黒ゴキブリ,くろごきぶり
JMDict,黒蜚蠊,くろごきぶり
JMDict,黒ごきぶり,くろゴキブリ
JMDict,黒蜚蠊,くろゴキブリ
JMDict,黒ゴキブリ,クロゴキブリ
JMDict,黒ごきぶり,クロゴキブリ
JMDict,黒蜚蠊,クロゴキブリ
JMDict,斑蜚蠊,まだらごきぶり
JMDict,斑蜚蠊,マダラゴキブリ
JMDict,ＦＭ,エフ・エム
JMDict,瑠璃蜚蠊,ルリゴキブリ
JMDict,瑠璃蜚蠊,るりごきぶり
JMDict,ごま味噌,ゴマみそ
JMDict,森茶翅蜚蠊,モリチャバネゴキブリ
JMDict,ごま味噌,ごまみそ
JMDict,森茶翅蜚蠊,もりちゃばねごきぶり
JMDict,八重山斑蜚蠊,ヤエヤママダラゴキブリ
JMDict,八重山斑蜚蠊,やえやままだらごきぶり
JMDict,面皰,ニキビ
JMDict,蟻,アリ
JMDict,鎧土竜蜚蠊,ヨロイモグラゴキブリ
JMDict,鎧土竜蜚蠊,よろいもぐらごきぶり
JMDict,ＦＢＩ,エフ・ビー・アイ
JMDict,蚜虫,ありまき
JMDict,蟻巻,アリマキ
JMDict,蚜虫,アリマキ
JMDict,ギ酸,ぎさん
JMDict,蟻酸,ギさん
JMDict,残りかす,のこりカス
JMDict,残り粕,のこりカス
JMDict,残り滓,のこりカス
JMDict,残りカス,のこりかす
JMDict,間がよい,まがいい
JMDict,間がいい,まがよい
JMDict,刀疵,とうしょう
JMDict,蟻喰い,アリクイ
JMDict,蟻喰,アリクイ
JMDict,食蟻獣,アリクイ
JMDict,蟻食い,アリクイ
JMDict,蟻食,アリクイ
JMDict,蟻地獄,アリジゴク
JMDict,アリ地獄,アリジゴク
JMDict,あり地獄,アリジゴク
JMDict,板糟,いたかす
JMDict,二二日,にじゅうににち
JMDict,２２日,にじゅうににち
JMDict,ジュニアウェルター級,ジュニアウエルターきゅう
JMDict,ジュニアウエルター級,ジュニアウェルターきゅう
JMDict,２３日,にじゅうさんにち
JMDict,二三日,にじゅうさんにち
JMDict,蕃椒,トウガラシ
JMDict,唐辛子,トウガラシ
JMDict,唐芥子,トウガラシ
JMDict,蕃椒,とうがらし
JMDict,蕃椒,とんがらし
JMDict,唐辛子,とんがらし
JMDict,唐芥子,とんがらし
JMDict,甘糟,あまかす
JMDict,二五日,にじゅうごにち
JMDict,２５日,にじゅうごにち
JMDict,言落す,いいおとす
JMDict,スウェーデン蕪,スウェーデンカブ
JMDict,糟酢,かすず
JMDict,揚げカス,あげかす
JMDict,揚げ滓,あげカス
JMDict,揚げかす,あげカス
JMDict,水ギセル,みずぎせる
JMDict,水煙管,みずギセル
JMDict,水ぎせる,みずギセル
JMDict,育メン,イクメン
JMDict,岩タバコ,イワタバコ
JMDict,岩煙草,イワタバコ
JMDict,岩たばこ,イワタバコ
JMDict,原子力ムラ,げんしりょくむら
JMDict,原子力村,げんしりょくムラ
JMDict,２６日,にじゅうろくにち
JMDict,二六日,にじゅうろくにち
JMDict,出がけ,でかけ
JMDict,２７日,にじゅうななにち
JMDict,茉莉,マツリ
JMDict,二七日,にじゅうななにち
JMDict,２７日,にじゅうしちにち
JMDict,二七日,にじゅうしちにち
JMDict,２８日,にじゅうはちにち
JMDict,二八日,にじゅうはちにち
JMDict,チュチェ思想,しゅたいしそう
JMDict,主体思想,チュチェしそう
JMDict,２９日,にじゅうきゅうにち
JMDict,二九日,にじゅうきゅうにち
JMDict,２９日,にじゅうくにち
JMDict,二九日,にじゅうくにち
JMDict,３１日,さんじゅういちにち
JMDict,三一日,さんじゅういちにち
JMDict,豆幹,まめがら
JMDict,肝胆相照す,かんたんあいてらす
JMDict,黒海亀,クロウミガメ
JMDict,丸で囲む,えんでかこむ
JMDict,ＬＳＤ,エル・エス・ディー
JMDict,百足海苔,ムカデノリ
JMDict,丹波海苔,タンバノリ
JMDict,意地ずく,いじづく
JMDict,意地づく,いじずく
JMDict,為業,しわざ
JMDict,西ゴリラ,ニシゴリラ
JMDict,毛がに,けガニ
JMDict,毛蟹,けガニ
JMDict,毛ガニ,けがに
JMDict,東ゴリラ,ヒガシゴリラ
JMDict,焼きドーナッツ,やきドーナツ
JMDict,米鼠,コメネズミ
JMDict,毛あな,もうく
JMDict,仕合せ者,しあわせもの
JMDict,毛穴,もうく
JMDict,フッ酸,ふっさん
JMDict,弗酸,フッさん
JMDict,菊,キク
JMDict,〇歳,ゼロさい
JMDict,０歳,ゼロさい
JMDict,零才,ゼロさい
JMDict,零歳,ゼロさい
JMDict,０才,ゼロさい
JMDict,ゼロ歳,れいさい
JMDict,〇歳,れいさい
JMDict,０歳,れいさい
JMDict,ゼロ才,れいさい
JMDict,０才,れいさい
JMDict,運命,さだめ
JMDict,豆苗,トウミョウ
JMDict,豆苗,トウミャオ
JMDict,豆苗,トーミョウ
JMDict,豆苗,トウミャウ
JMDict,タバコ・モザイク病,タバコモザイクびょう
JMDict,瓤嚢,じょうのう
JMDict,毛革,もうひ
JMDict,節祭,しちまつり
JMDict,怪我をした,ケガをした
JMDict,殿内,とぅんち
JMDict,為始める,しはじめる
JMDict,喫驚,ビックリ
JMDict,吃驚,ビックリ
JMDict,黄花清白,キバナスズシロ
JMDict,黄花蘿蔔,キバナスズシロ
JMDict,讃岐饂飩,さぬきうどん
JMDict,讃岐うどん,さぬきうどん
JMDict,禿尖鼠,チビトガリネズミ
JMDict,東京尖鼠,トウキョウトガリネズミ
JMDict,安曇尖鼠,アズミトガリネズミ
JMDict,安曇尖鼠,あずみとがりねずみ
JMDict,白馬尖鼠,シロウマトガリネズミ
JMDict,姫尖鼠,ヒメトガリネズミ
JMDict,２×４工法,ツーバイフォーこうほう
JMDict,神道尖鼠,シントウトガリネズミ
JMDict,讃岐岩,さぬきがん
JMDict,バイカル尖鼠,バイカルトガリネズミ
JMDict,大足尖鼠,オオアシトガリネズミ
JMDict,小地鼠,コジネズミ
JMDict,ＪＫ,ジェイケイ
JMDict,ｊｋ,ジェイケイ
JMDict,ｊｋ,ジェーケー
JMDict,ＪＫ,ジェー・ケー
JMDict,ｊｋ,ジェー・ケー
JMDict,渡瀬地鼠,ワタセジネズミ
JMDict,竈馬,カマドウマ
JMDict,竃馬,カマドウマ
JMDict,テレピン油,テレビンゆ
JMDict,テレビン油,テレピンゆ
JMDict,日本地鼠,ニホンジネズミ
JMDict,折居地鼠,オリイジネズミ
JMDict,猛者,もうざ
JMDict,桔梗,キキョウ
JMDict,桔梗,ききょう
JMDict,橘,タチバナ
JMDict,デュラム小麦,デュラムコムギ
JMDict,瑠璃オーストラリア虫食い,ルリオーストラリアムシクイ
JMDict,蝦夷茜,エゾアカネ
JMDict,雲呑,ワンタン
JMDict,饂飩,ワンタン
JMDict,鼻めがね,ハナメガネ
JMDict,鼻眼鏡,ハナメガネ
JMDict,グロ可愛い,グロカワイイ
JMDict,グロ可愛い,グロかわいい
JMDict,３Ｄプリンター,スリーディープリンター
JMDict,３Ｄプリンタ,スリーディープリンター
JMDict,３Ｄプリンター,スリーディープリンタ
JMDict,３Ｄプリンタ,スリーディープリンタ
JMDict,法蔵比丘,ほうぞうびく
JMDict,荏胡麻,エゴマ
JMDict,丸査,マルサ
JMDict,マル査,マルサ
JMDict,マル査,まるさ
JMDict,丸査,マルさ
JMDict,エゴマ油,えごまゆ
JMDict,えごま油,エゴマゆ
JMDict,荏胡麻油,エゴマゆ
JMDict,えごま油,エゴマあぶら
JMDict,荏胡麻油,エゴマあぶら
JMDict,荏胡麻油,えごまあぶら
JMDict,エゴマ油,えごまあぶら
JMDict,面蛸,メンダコ
JMDict,餌,エサ
JMDict,ドーナッツ現象,ドーナツげんしょう
JMDict,ドブロイ波,ドブローイは
JMDict,ドブローイ波,ドブロイは
JMDict,洟水,はなみず
JMDict,弗箱,ドルばこ
JMDict,ハケ塗り,はけぬり
JMDict,はけ塗り,ハケぬり
JMDict,刷毛塗り,ハケぬり
JMDict,鶏卵素麺,けいらんそうめん
JMDict,出し,ダシ
JMDict,出汁,ダシ
JMDict,為種,しぐさ
JMDict,ナイル鰐,ナイルワニ
JMDict,鼻摘み,はなつまみ
JMDict,ＯＬ,オー・エル
JMDict,詰合せる,つめあわせる
JMDict,為送り,しおくり
JMDict,南海偽角平虫,ナンカイニセツノヒラムシ
JMDict,ＯＫ,オッケー
JMDict,ＯＫ,オッケ
JMDict,投網,とあみ
JMDict,投げ網,とあみ
JMDict,扁虫,ヒラムシ
JMDict,平虫,ヒラムシ
JMDict,打割る,ぶちわる
JMDict,ぶち割る,うちわる
JMDict,為直す,しなおす
JMDict,膝,ヒザ
JMDict,黍,キビ
JMDict,稷,キビ
JMDict,繊毛平虫,センモウヒラムシ
JMDict,ひし形,りょうけい
JMDict,ハレー彗星,ハリーすいせい
JMDict,ハリー彗星,ハレーすいせい
JMDict,肱,ヒジ
JMDict,肘,ヒジ
JMDict,臂,ヒジ
JMDict,豪太剌利,オーストラリア
JMDict,出尽す,でつくす
JMDict,墺太利,オーストリア
JMDict,吾嬬,あずま
JMDict,眼鏡をかける,メガネをかける
JMDict,メガネを掛ける,メガネをかける
JMDict,めがねを掛ける,メガネをかける
JMDict,眼鏡を掛ける,メガネをかける
JMDict,吾嬬,あづま
JMDict,采女司,うねめのつかさ
JMDict,采女正,うねめのかみ
JMDict,采女佑,うねめのしょう
JMDict,バルビツール酸,バルビツルさん
JMDict,バルビツル酸,バルビツールさん
JMDict,女浪,めなみ
JMDict,映畵,えいが
JMDict,阿舎,あずまや
JMDict,東屋,あずまや
JMDict,バルカン蚯蚓蜥蜴,バルカンミミズトカゲ
JMDict,必須,ひっすう
JMDict,東歌,あずまうた
JMDict,パンの木,パンノキ
JMDict,北鳴兎,キタナキウサギ
JMDict,蝦夷鳴兎,えぞナキウサギ
JMDict,対蹠点,たいしょてん
JMDict,アフリカ口長鰐,アフリカクチナガワニ
JMDict,オリノコ鰐,オリノコワニ
JMDict,オーストラリア鰐,オーストラリアワニ
JMDict,面倒見がいい,めんどうみがよい
JMDict,フィリピン鰐,フィリピンワニ
JMDict,ゴロゴロ様,ごろごろさま
JMDict,ごろごろ様,ゴロゴロさま
JMDict,沼鰐,ヌマワニ
JMDict,粉を掛ける,コナをかける
JMDict,粉をかける,コナをかける
JMDict,樹蔭,こかげ
JMDict,樹陰,こかげ
JMDict,面倒見がよい,めんどうみがいい
JMDict,ヒンズー教,ヒンドゥきょう
JMDict,ヒンドゥー教,ヒンドゥきょう
JMDict,ヒンズー教,ヒンドゥーきょう
JMDict,ヒンドゥ教,ヒンドゥーきょう
JMDict,木蔭,じゅいん
JMDict,木かげ,じゅいん
JMDict,木陰,じゅいん
JMDict,ヒンドゥー教,ヒンズーきょう
JMDict,ヒンドゥ教,ヒンズーきょう
JMDict,ヒンディー語,ヒンディご
JMDict,ヒンディ語,ヒンディーご
JMDict,木瓜,ボケ
JMDict,ビア樽,ビヤだる
JMDict,ビヤ樽,ビアだる
JMDict,ピロ燐酸,ピロリンさん
JMDict,ピロリン酸,ピロりんさん
JMDict,出鱈目,デタラメ
JMDict,山紫陽花,ヤマアジサイ
JMDict,〇×,まるばつ
JMDict,○×,まるばつ
JMDict,しようが無い,しょうがない
JMDict,沢紫陽花,サワアジサイ
JMDict,しょうが無い,しようがない
JMDict,フェルマの原理,フェルマーのげんり
JMDict,フェルマーの原理,フェルマのげんり
JMDict,東男,あずまおとこ
JMDict,木っ端微塵,こっぱみじん
JMDict,尻穴,ケツメド
JMDict,尻穴,けつめど
JMDict,尻穴,しんなな
JMDict,検索よけ,けんさくさけ
JMDict,木天蓼,マタタビ
JMDict,紅麹黴,ベニコウジカビ
JMDict,紅麹,ベニコウジ
JMDict,ブレトン・ウッズ体制,ブレトンウッズたいせい
JMDict,素敵女子,ステキじょし
JMDict,ステキ女子,すてきじょし
JMDict,ブレトン・ウッズ協定,ブレトンウッズきょうてい
JMDict,木菟,みみづく
JMDict,角鴟,みみづく
JMDict,鴟鵂,みみづく
JMDict,木兎,みみづく
JMDict,角鴟,ずく
JMDict,鴟鵂,ずく
JMDict,木兎,ずく
JMDict,角鴟,つく
JMDict,鴟鵂,つく
JMDict,木菟,ミミズク
JMDict,角鴟,ミミズク
JMDict,鴟鵂,ミミズク
JMDict,木兎,ミミズク
JMDict,鴟鵂,みみずく
JMDict,木兎,みみずく
JMDict,フルマ鴎,フルマカモメ
JMDict,布お襁褓,ぬのオムツ
JMDict,布御襁褓,ぬのオムツ
JMDict,布おむつ,ぬのオムツ
JMDict,布オムツ,ぬのおむつ
JMDict,布お襁褓,ぬのおむつ
JMDict,布御襁褓,ぬのおむつ
JMDict,お姉言葉,オネエことば
JMDict,おねえ言葉,オネエことば
JMDict,オネエ言葉,おねえことば
JMDict,お姉,おネエ
JMDict,御姉,おネエ
JMDict,お姉,オネエ
JMDict,御姉,オネエ
JMDict,ズージャ語,ズージャーご
JMDict,ズージャー語,ズージャご
JMDict,お姉キャラ,オネエキャラ
JMDict,木棉,もめん
JMDict,橘皮,きかわ
JMDict,橘皮,きがわ
JMDict,水イボ,みずいぼ
JMDict,水いぼ,みずイボ
JMDict,水疣,みずイボ
JMDict,木苺,キイチゴ
JMDict,懸鉤子,キイチゴ
JMDict,木莓,キイチゴ
JMDict,木いちご,キイチゴ
JMDict,訳しにくい,やくしがたい
JMDict,出這入り,でいり
JMDict,出はいり,でいり
JMDict,衣物,そぶつ
JMDict,桜皮細工,かばざいく
JMDict,黒皮,クロカワ
JMDict,桃,モモ
JMDict,使いがって,つかいかって
JMDict,使いかって,つかいがって
JMDict,ベンガル山猫,ベンガルヤマネコ
JMDict,ＯＢ,オー・ビー
JMDict,ペルシャ猫,ペルシアねこ
JMDict,ペルシア猫,ペルシャねこ
JMDict,盗人,とうじん
JMDict,盗っ人,とうじん
JMDict,盗っ人,ぬすびと
JMDict,盗っ人,ぬすと
JMDict,盗人,ぬすっと
JMDict,奴等,ヤツら
JMDict,尿糞,ししばば
JMDict,薮蚊,やぶっか
JMDict,藪蚊,やぶっか
JMDict,ヤブ蚊,やぶっか
JMDict,薮蚊,ヤブカ
JMDict,やぶ蚊,ヤブカ
JMDict,豹脚蚊,ヤブカ
JMDict,藪蚊,ヤブカ
JMDict,ヤブ蚊,ヤブカ
JMDict,病膏肓に入る,やまいこうもうにいる
JMDict,民暴,ミンボー
JMDict,馬鹿女,バカおんな
JMDict,ボール螺子,ボールネジ
JMDict,目敏い,めざとい
JMDict,糞放る,くそまる
JMDict,糞ガキ,くそがき
JMDict,糞餓鬼,クソガキ
JMDict,糞ガキ,クソガキ
JMDict,糞餓鬼,くそガキ
JMDict,屁糞葛,ヘクソカズラ
JMDict,糞戯け,クソタワケ
JMDict,糞たわけ,クソタワケ
JMDict,糞戯け,くそたわけ
JMDict,ポリ燐酸,ポリリンさん
JMDict,ポリリン酸,ポリりんさん
JMDict,マイコプラスマ肺炎,マイコプラズマはいえん
JMDict,マイコプラズマ肺炎,マイコプラスマはいえん
JMDict,目をつむる,めをつぶる
JMDict,目をつぶる,めをつむる
JMDict,馬甲,うまよろい
JMDict,船たまり,ふなだまり
JMDict,舟たまり,ふなだまり
JMDict,摩尼教,マニきょう
JMDict,末尼教,マニきょう
JMDict,マルクス・レーニン主義,マルクスレーニンしゅぎ
JMDict,久慈目,クジメ
JMDict,鬢除ぎ,びんそぎ
JMDict,仇討,あだうち
JMDict,日不見,ヒミズ
JMDict,日見ず,ヒミズ
JMDict,敵討,かたきうち
JMDict,姫日不見,ヒメヒミズ
JMDict,姫日不見,ひめひみず
JMDict,仇同士,てきどうし
JMDict,角髪土竜,ミズラモグラ
JMDict,鼹鼠,うごろもち
JMDict,鼴鼠,うごろもち
JMDict,東土竜,アズマモグラ
JMDict,東土竜,あずまもぐら
JMDict,ミンク鯨,ミンククジラ
JMDict,神戸土竜,こうべもぐら
JMDict,神戸土竜,コウベモグラ
JMDict,佐渡土竜,サドモグラ
JMDict,尖閣土竜,センカクモグラ
JMDict,星鼻土竜,ホシバナモグラ
JMDict,アメリカ日不見,アメリカヒミズ
JMDict,目覚し,めざまし
JMDict,出目金,デメキン
JMDict,瀬田蜆,セタシジミ
JMDict,湯沸器,ゆわかしき
JMDict,湯沸し器,ゆわかしき
JMDict,湯沸し機,ゆわかしき
JMDict,オギノ式,おぎのしき
JMDict,荻野式,オギノしき
JMDict,ほら貝を吹く,ホラガイをふく
JMDict,ホラガイを吹く,ホラガイをふく
JMDict,ホラ貝を吹く,ホラガイをふく
JMDict,法螺貝を吹く,ホラガイをふく
JMDict,ほら貝を吹く,ホラがいをふく
JMDict,ホラガイを吹く,ホラがいをふく
JMDict,ホラ貝を吹く,ホラがいをふく
JMDict,法螺貝を吹く,ホラがいをふく
JMDict,東部土竜,トウブモグラ
JMDict,法螺貝を吹く,ほらがいをふく
JMDict,よい男,いいおとこ
JMDict,いい男,よいおとこ
JMDict,助平椅子,スケベいす
JMDict,すけべ椅子,スケベいす
JMDict,助平椅子,すけべいす
JMDict,スケベ椅子,すけべいす
JMDict,西部土竜,セイブモグラ
JMDict,三ッ星,みつぼし
JMDict,ヨーロッパ土竜,ヨーロッパモグラ
JMDict,よい天気,いいてんき
JMDict,いい天気,よいてんき
JMDict,タイ土竜,タイモグラ
JMDict,嘴長土竜,ハシナガモグラ
JMDict,比売神,ひめがみ
JMDict,比売神,ひめかみ
JMDict,禿尾土竜,チビオモグラ
JMDict,いい日を選ぶ,よいひをえらぶ
JMDict,耳日不見,みみひみず
JMDict,耳日不見,ミミヒミズ
JMDict,本耳日不見,ほんみみひみず
JMDict,本耳日不見,ホンミミヒミズ
JMDict,金土竜,キンモグラ
JMDict,袋土竜,フクロモグラ
JMDict,目高,メダカ
JMDict,姫袋土竜,ヒメフクロモグラ
JMDict,チャクマ狒狒,チャクマヒヒ
JMDict,アヌビス狒狒,アヌビスヒヒ
JMDict,ギニア狒狒,ギニアヒヒ
JMDict,黄色狒狒,キイロヒヒ
JMDict,牛津,オクスフォード
JMDict,白襟マンガベイ,シロエリマンガベイ
JMDict,飲合せ,のみあわせ
JMDict,姫西部土竜,ヒメセイブモグラ
JMDict,薄色西部土竜,ウスイロセイブモグラ
JMDict,目脂,めやに
JMDict,眼脂,めやに
JMDict,目処,メド
JMDict,目途,メド
JMDict,目処,もくと
JMDict,ヨーロッパ駒鳥,ヨーロッパコマドリ
JMDict,ＯＦＦ,オフ
JMDict,ヨーロッパ山猫,ヨーロッパヤマネコ
JMDict,しわ胃,しゅうい
JMDict,ライトウエルター級,ライトウェルターきゅう
JMDict,しわ胃,すうい
JMDict,ライトウェルター級,ライトウエルターきゅう
JMDict,目前,めさき
JMDict,結願祭,きつがんさい
JMDict,蜂巣胃,はちのすい
JMDict,頰張る,ほうばる
JMDict,頬張る,ほうばる
JMDict,コイバ吠猿,コイバホエザル
JMDict,マント吠猿,マントホエザル
JMDict,コモン栗鼠猿,コモンリスザル
JMDict,ラフィア椰子,ラフィアヤシ
JMDict,島豚,シマウヮー
JMDict,ボリビア栗鼠猿,ボリビアリスザル
JMDict,背赤栗鼠猿,セアカリスザル
JMDict,前門の虎後門の狼,ぜんもんのとら、こうもんのおおかみ
JMDict,巻柏,いわひば
